temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
24.71,28.14,0.0,0.0,1019.25,709.38,0.0,0.0
25.83,26.13,0.0,0.0,1019.0,741.75,0.0,0.0
25.29,29.49,0.0,0.0,1018.08,713.4,0.0,0.0
25.01,23.56,0.0,0.0,1018.0,640.33,0.0,0.0
25.51,21.62,0.0,0.0,1017.42,518.14,0.0,0.0
25.17,27.47,0.0,0.0,1017.0,347.31,0.0,0.0
25.92,23.23,0.0,0.0,1017.0,158.92,0.0,0.0
25.33,22.04,0.0,0.0,1017.0,16.93,0.0,0.0
23.86,25.3,0.0,0.0,1017.0,4.89,0.0,0.0
23.04,25.46,0.0,0.0,1017.67,4.62,0.0,0.0
22.33,24.35,0.0,0.0,1018.0,4.93,0.0,0.0
21.83,21.76,0.0,0.0,1018.0,4.44,0.0,0.0
21.79,18.99,0.0,0.0,1018.0,3.47,0.0,0.0
22.06,18.57,0.0,0.0,1017.33,3.7,0.0,0.0
21.74,19.51,0.0,0.0,1017.0,4.52,0.0,0.0
21.12,20.95,0.0,0.0,1017.0,4.09,0.0,0.0
20.17,22.96,0.0,0.0,1016.25,4.03,0.0,0.0
20.56,21.1,0.0,0.0,1016.0,4.47,0.0,0.0
19.53,22.96,0.0,0.0,1016.0,4.72,0.0,0.0
18.57,34.9,0.0,0.0,1016.17,5.34,0.0,0.0
18.63,42.86,0.0,0.0,1017.0,81.92,0.0,0.0
20.26,36.74,0.0,0.0,1017.0,263.08,0.0,0.0
22.31,33.19,0.0,0.0,1017.0,448.23,0.0,0.0
22.68,30.61,0.0,0.0,1017.0,601.03,0.0,0.0
24.4,22.22,0.0,0.0,1016.08,697.32,0.0,0.0
25.35,20.13,0.0,0.0,1015.75,748.67,0.0,0.0
27.52,15.23,0.0,0.0,1015.0,732.17,0.0,0.0
29.43,11.93,0.0,0.0,1014.17,653.97,0.0,0.0
29.98,12.32,0.0,0.0,1014.0,519.31,0.0,0.0
28.76,17.46,0.0,0.0,1014.0,340.33,0.0,0.0
26.8,22.27,0.0,0.0,1013.75,149.24,0.0,0.0
25.41,22.42,0.0,0.0,1014.0,16.71,0.0,0.0
24.05,25.58,0.0,0.0,1014.0,4.27,0.0,0.0
23.25,26.01,0.0,0.0,1014.33,4.45,0.0,0.0
21.44,36.72,0.0,0.0,1015.17,6.07,0.0,0.0
21.93,30.66,0.0,0.0,1016.0,5.71,0.0,0.0
21.82,28.4,0.0,0.0,1015.5,5.18,0.0,0.0
21.04,29.35,0.0,0.0,1015.67,5.51,0.0,0.0
20.7,30.16,0.0,0.0,1015.0,4.14,0.0,0.0
20.38,30.16,0.0,0.0,1015.0,5.05,0.0,0.0
20.77,28.49,0.0,0.0,1015.0,5.33,0.0,0.0
19.56,35.09,0.0,0.0,1015.0,4.62,0.0,0.0
17.42,61.98,0.0,0.0,1015.92,6.12,0.0,0.0
17.24,43.69,0.0,0.0,1012.0,5.02,0.0,0.0
16.93,38.15,0.0,0.0,1010.0,6.22,0.0,0.0
16.32,39.43,0.0,0.0,1010.0,5.52,0.0,0.0
16.07,40.26,0.0,0.0,1010.0,5.5,0.0,0.0
16.15,41.5,0.0,0.0,1010.0,38.98,0.0,0.0
16.48,40.47,0.0,0.0,1010.67,204.19,0.0,0.0
16.71,39.14,0.0,0.0,1011.0,394.04,0.0,0.0
17.22,38.87,0.0,0.0,1010.92,553.3,0.0,0.0
18.26,35.35,0.0,0.0,1010.0,671.42,0.0,0.0
20.18,29.01,0.0,0.0,1009.58,732.83,0.0,0.0
22.15,26.31,0.0,0.0,1008.5,729.75,0.0,0.0
23.63,23.95,0.0,0.0,1007.92,663.39,0.0,0.0
24.93,21.38,0.0,0.0,1007.0,548.35,0.0,0.0
24.49,25.85,0.0,0.0,1007.0,375.94,0.0,0.0
23.12,27.65,0.0,0.0,1006.42,187.94,0.0,0.0
21.72,29.03,0.0,0.0,1006.33,30.81,0.0,0.0
20.22,29.4,0.0,0.0,1007.0,4.48,0.0,0.0
19.56,30.93,0.0,0.0,1007.0,4.95,0.0,0.0
19.39,31.51,0.0,0.0,1007.0,4.66,0.0,0.0
18.92,33.96,0.0,0.0,1007.0,5.63,0.0,0.0
18.73,33.6,0.0,0.0,1007.0,5.92,0.0,0.0
18.13,43.21,0.0,0.0,1006.0,6.82,0.0,0.0
17.26,58.16,0.0,0.0,1006.0,7.66,0.0,0.0
16.53,68.94,0.0,0.0,1006.0,4.07,0.0,0.0
16.23,73.38,0.0,0.0,1005.92,2.05,0.0,0.0
16.16,76.88,0.0,0.0,1005.0,1.68,0.0,0.0
16.21,80.32,0.0,0.0,1006.0,0.72,0.0,0.0
16.27,81.94,0.0,0.0,1006.0,0.5,0.0,0.0
16.28,80.32,0.0,0.0,1006.0,18.83,0.0,0.0
16.58,79.2,0.0,0.0,1006.0,138.41,0.0,0.0
17.99,72.87,0.0,0.0,1006.42,348.88,0.0,0.0
18.77,65.61,0.0,0.0,1007.0,319.81,0.0,0.0
19.18,57.52,0.0,0.0,1007.0,439.89,0.0,0.0
18.87,61.62,0.0,0.0,1007.0,313.92,0.0,0.0
18.8,63.14,0.0,0.0,1006.5,645.27,0.0,0.0
18.95,60.71,0.0,0.0,1006.0,553.4,0.0,0.0
18.92,61.55,0.0,0.0,1006.0,464.62,0.0,0.0
19.04,61.16,0.0,0.0,1006.0,327.12,0.0,0.0
18.98,61.62,0.0,0.0,1006.08,176.02,0.0,0.0
18.62,62.78,0.0,0.0,1007.0,22.21,0.0,0.0
18.18,66.94,0.0,0.0,1007.92,2.04,0.0,0.0
18.12,69.26,0.0,0.0,1008.0,1.75,0.0,0.0
18.02,71.42,0.0,0.0,1008.0,1.66,0.0,0.0
18.13,68.83,0.0,0.0,1007.92,1.78,0.0,0.0
18.11,68.17,0.0,0.0,1008.0,1.75,0.0,0.0
18.39,68.24,0.0,0.0,1008.0,1.82,0.0,0.0
18.44,70.95,0.0,0.0,1008.0,1.08,0.0,0.0
18.29,73.42,0.0,0.0,1008.0,1.1,0.0,0.0
18.16,72.7,0.0,0.0,1007.58,1.91,0.0,0.0
18.26,71.98,0.0,0.0,1008.0,1.29,0.0,0.0
17.74,75.26,0.0,0.0,1008.0,0.69,0.22,0.22
17.36,76.56,0.0,0.0,1008.92,0.55,0.19,0.4
16.88,79.63,0.0,0.0,1009.42,6.56,0.0,0.4
16.03,79.43,0.0,0.0,1010.5,90.13,0.0,0.4
17.35,73.15,0.0,0.0,1011.5,329.79,0.0,0.4
18.41,67.45,0.0,0.0,1012.0,354.63,0.0,0.4
19.15,59.67,0.0,0.0,1012.92,490.88,0.0,0.4
20.1,57.32,0.0,0.0,1012.83,615.57,0.0,0.4
19.9,58.07,0.0,0.0,1013.0,696.15,0.0,0.4
20.01,47.16,0.0,0.0,1013.0,623.67,0.0,0.4
19.93,42.83,0.0,0.0,1014.0,506.87,0.0,0.4
19.57,49.74,0.0,0.0,1014.0,303.18,0.0,0.4
18.7,57.85,0.0,0.0,1015.0,115.47,0.0,0.4
18.22,63.12,0.0,0.0,1015.25,17.07,0.0,0.4
18.06,64.52,0.0,0.0,1016.0,6.31,0.0,0.4
17.86,66.82,0.0,0.0,1016.92,5.38,0.0,0.4
17.56,70.32,0.0,0.0,1017.25,3.01,0.0,0.4
17.16,74.6,0.0,0.0,1018.0,2.24,0.0,0.4
16.82,78.14,0.0,0.0,1018.0,1.14,0.0,0.23
16.94,77.01,0.0,0.0,1018.0,1.65,0.0,0.0
17.11,78.48,0.0,0.0,1018.0,2.02,0.0,0.0
17.21,79.43,0.0,0.0,1018.0,1.95,0.0,0.0
17.03,80.15,0.0,0.0,1018.0,1.36,0.0,0.0
16.7,82.95,0.0,0.0,1018.0,0.62,0.0,0.0
16.84,84.83,0.0,0.0,1018.92,0.71,0.0,0.0
16.84,84.8,0.0,0.0,1019.0,0.72,0.0,0.0
16.78,84.18,0.0,0.0,1019.5,25.19,0.0,0.0
17.13,83.42,0.0,0.0,1020.58,144.01,0.0,0.0
18.39,78.58,0.0,0.0,1021.0,338.0,0.0,0.0
20.05,68.71,0.0,0.0,1021.0,455.45,0.0,0.0
20.9,55.85,0.0,0.0,1021.33,598.82,0.0,0.0
21.02,54.84,0.0,0.0,1021.25,542.73,0.0,0.0
21.08,56.0,0.0,0.0,1021.0,553.79,0.0,0.0
21.18,54.53,0.0,0.0,1021.0,583.52,0.0,0.0
21.08,55.95,0.0,0.0,1021.0,446.11,0.0,0.0
21.08,56.22,0.0,0.0,1021.0,294.67,0.0,0.0
20.81,56.86,0.0,0.0,1020.5,136.3,0.0,0.0
20.42,55.93,0.0,0.0,1020.33,23.55,0.0,0.0
20.11,55.17,0.0,0.0,1020.42,7.13,0.0,0.0
19.82,55.94,0.0,0.0,1020.5,6.39,0.0,0.0
19.42,58.51,0.0,0.0,1020.0,6.19,0.0,0.0
19.0,58.76,0.0,0.0,1019.92,6.03,0.0,0.0
18.96,56.24,0.0,0.0,1019.0,8.34,0.0,0.0
18.59,62.64,0.0,0.0,1019.0,6.61,0.0,0.0
18.2,67.09,0.0,0.0,1018.58,7.1,0.0,0.0
18.03,67.04,0.0,0.0,1018.0,6.53,0.0,0.0
17.47,71.94,0.0,0.0,1017.08,2.44,0.0,0.0
17.01,76.0,0.0,0.0,1017.0,2.22,0.0,0.0
16.49,81.64,0.0,0.0,1017.0,1.19,0.0,0.0
15.94,83.26,0.0,0.0,1016.58,1.09,0.0,0.0
15.68,82.98,0.0,0.0,1016.0,35.9,0.0,0.0
15.82,78.15,0.0,0.0,1016.25,134.36,0.0,0.0
18.01,70.4,0.0,0.0,1016.08,281.21,0.0,0.0
20.29,62.8,0.0,0.0,1016.0,450.94,0.0,0.0
21.32,60.73,0.0,0.0,1015.0,598.58,0.0,0.0
22.03,54.75,0.0,0.0,1013.58,613.09,0.0,0.0
22.79,49.79,0.0,0.0,1012.67,615.52,0.0,0.0
21.98,55.86,0.0,0.0,1012.0,558.81,0.0,0.0
22.09,58.91,0.0,0.0,1011.25,520.58,0.0,0.0
20.84,68.86,0.0,0.0,1010.08,189.16,0.0,0.0
21.03,63.45,0.0,0.0,1008.17,89.42,0.0,0.0
20.9,61.95,0.0,0.0,1007.92,10.52,0.03,0.03
20.02,74.1,0.0,0.0,1006.92,2.39,0.08,0.1
19.13,80.29,0.0,0.0,1006.83,1.08,0.67,0.77
16.66,78.35,0.0,0.0,1008.08,1.07,1.21,1.95
15.09,76.79,0.0,0.0,1017.33,1.94,0.03,0.35
14.88,75.54,0.0,0.0,1019.0,2.68,0.0,0.0
14.79,75.43,0.0,0.0,1019.0,2.26,0.0,0.0
14.92,73.32,0.0,0.0,1019.0,64.57,0.0,0.0
15.91,68.11,0.0,0.0,1019.42,233.87,0.0,0.0
17.06,63.65,0.0,0.0,1019.08,381.52,0.0,0.0
17.9,59.59,0.0,0.0,1019.0,397.57,0.0,0.0
18.58,55.68,0.0,0.0,1019.0,474.5,0.0,0.0
18.97,53.21,0.0,0.0,1018.0,615.63,0.0,0.0
19.75,49.32,0.0,0.0,1016.92,646.01,0.0,0.0
19.62,50.92,0.0,0.0,1016.33,486.49,0.0,0.0
17.6,63.66,0.0,0.0,1016.0,155.61,0.0,0.0
15.64,74.77,0.0,0.0,1016.0,71.36,0.0,0.0
14.33,72.04,0.0,0.0,1016.0,28.67,0.0,0.0
14.37,74.35,0.0,0.0,1016.33,2.17,0.0,0.0
14.1,77.49,0.0,0.0,1016.25,3.21,0.19,0.19
14.15,76.25,0.0,0.0,1016.0,2.89,0.01,0.2
14.2,74.41,0.0,0.0,1016.0,2.76,0.0,0.2
13.82,74.37,0.0,0.0,1016.0,2.8,0.01,0.21
13.26,69.79,0.0,0.0,1015.17,2.48,0.09,0.05
13.2,72.43,0.0,0.0,1014.33,3.4,0.0,0.0
13.37,75.12,0.0,0.0,1013.67,2.64,0.0,0.0
13.72,74.29,0.0,0.0,1012.42,3.15,0.0,0.0
13.73,74.3,0.0,0.0,1011.5,2.49,0.0,0.0
13.46,75.93,0.0,0.0,1011.0,2.76,0.0,0.0
13.66,78.22,0.0,0.0,1010.92,3.88,0.0,0.0
13.5,80.88,0.0,0.0,1010.0,2.14,0.1,0.1
13.63,80.3,0.0,0.0,1010.0,44.37,0.0,0.1
14.14,76.08,0.0,0.0,1010.08,168.13,0.0,0.1
14.83,69.83,0.0,0.0,1010.5,330.48,0.02,0.12
16.19,62.96,0.0,0.0,1010.08,454.48,0.08,0.2
17.32,58.62,0.0,0.0,1010.58,609.62,0.0,0.2
17.04,62.27,0.0,0.0,1010.08,290.47,0.0,0.2
17.84,58.94,0.0,0.0,1010.0,349.28,0.0,0.2
19.66,50.5,0.0,0.0,1009.25,555.45,0.0,0.2
19.94,51.83,0.0,0.0,1009.17,340.45,0.0,0.2
19.28,54.74,0.0,0.0,1010.0,128.04,0.0,0.2
18.43,59.77,0.0,0.0,1010.0,57.76,0.0,0.2
17.94,61.17,0.0,0.0,1010.33,2.84,0.0,0.2
18.0,60.82,0.0,0.0,1011.0,1.91,0.0,0.2
17.73,62.68,0.0,0.0,1011.0,1.89,0.0,0.2
17.49,64.27,0.0,0.0,1012.17,2.73,0.0,0.2
17.49,65.0,0.0,0.0,1012.17,2.13,0.0,0.2
17.8,62.6,0.0,0.0,1011.92,1.78,0.0,0.03
17.85,61.81,0.0,0.0,1011.25,2.29,0.0,0.0
17.26,63.2,0.0,0.0,1011.0,2.21,0.0,0.0
17.11,62.79,0.0,0.0,1011.0,2.48,0.0,0.0
17.1,61.87,0.0,0.0,1010.17,2.03,0.0,0.0
16.56,63.52,0.0,0.0,1011.0,1.82,0.0,0.0
15.93,66.07,0.0,0.0,1010.58,2.5,0.0,0.0
15.81,66.11,0.0,0.0,1011.17,2.25,0.0,0.0
15.1,75.77,0.0,0.0,1012.0,22.18,0.0,0.0
15.63,72.66,0.0,0.0,1012.67,126.69,0.0,0.0
16.55,66.22,0.0,0.0,1013.0,380.13,0.0,0.0
17.76,60.11,0.0,0.0,1013.25,501.92,0.0,0.0
19.12,53.61,0.0,0.0,1013.0,632.8,0.0,0.0
19.86,51.27,0.0,0.0,1013.0,609.15,0.0,0.0
20.29,47.87,0.0,0.0,1012.33,561.3,0.0,0.0
20.36,48.1,0.0,0.0,1012.0,306.42,0.0,0.0
21.1,45.73,0.0,0.0,1012.0,320.33,0.0,0.0
21.56,43.73,0.0,0.0,1012.0,225.9,0.0,0.0
21.22,44.01,0.0,0.0,1012.08,45.76,0.0,0.0
20.46,49.21,0.0,0.0,1013.42,1.87,0.0,0.0
19.85,54.82,0.0,0.0,1014.0,1.39,0.0,0.0
18.39,65.11,0.0,0.0,1014.0,2.46,0.0,0.0
18.64,64.16,0.0,0.0,1014.75,2.19,0.0,0.0
18.57,64.56,0.0,0.0,1015.0,2.48,0.0,0.0
17.18,73.08,0.0,0.0,1015.0,3.45,0.0,0.0
16.89,73.08,0.0,0.0,1015.0,2.76,0.0,0.0
16.65,72.93,0.0,0.0,1014.83,3.06,0.0,0.0
16.58,72.23,0.0,0.0,1015.0,3.05,0.0,0.0
16.48,73.4,0.0,0.0,1015.0,2.05,0.0,0.0
16.09,76.09,0.0,0.0,1015.0,3.22,0.0,0.0
15.75,79.98,0.0,0.0,1015.0,2.9,0.0,0.0
15.47,81.78,0.0,0.0,1015.83,3.45,0.0,0.0
15.75,79.52,0.0,0.0,1016.0,80.89,0.0,0.0
16.36,75.63,0.0,0.0,1016.33,272.97,0.0,0.0
17.25,70.58,0.0,0.0,1016.83,403.1,0.0,0.0
18.14,66.76,0.0,0.0,1017.0,537.82,0.0,0.0
19.4,60.52,0.0,0.0,1016.58,627.31,0.0,0.0
20.39,53.24,0.0,0.0,1016.0,664.45,0.0,0.0
20.94,45.7,0.0,0.0,1015.17,636.8,0.0,0.0
21.66,40.89,0.0,0.0,1015.0,516.65,0.0,0.0
21.92,39.5,0.0,0.0,1015.0,302.42,0.0,0.0
21.55,40.19,0.0,0.0,1015.0,97.36,0.0,0.0
20.94,42.65,0.0,0.0,1015.0,38.95,0.0,0.0
20.13,42.91,0.0,0.0,1015.42,1.94,0.0,0.0
19.38,53.57,0.0,0.0,1016.0,1.84,0.0,0.0
18.48,57.42,0.0,0.0,1016.25,2.05,0.0,0.0
18.49,55.12,0.0,0.0,1016.67,1.89,0.0,0.0
18.01,60.02,0.0,0.0,1017.0,2.02,0.0,0.0
17.49,63.0,0.0,0.0,1017.0,1.76,0.0,0.0
16.97,66.58,0.0,0.0,1017.0,2.7,0.0,0.0
16.49,68.69,0.0,0.0,1017.0,3.28,0.0,0.0
15.83,72.81,0.0,0.0,1017.0,4.16,0.0,0.0
15.42,76.82,0.0,0.0,1017.0,4.59,0.0,0.0
15.18,78.57,0.0,0.0,1016.33,3.28,0.0,0.0
14.94,80.17,0.0,0.0,1017.0,3.82,0.0,0.0
14.8,80.8,0.0,0.0,1017.0,3.81,0.0,0.0
14.93,79.32,0.0,0.0,1017.08,35.71,0.0,0.0
15.3,79.19,0.0,0.0,1018.0,115.06,0.0,0.0
15.58,76.19,0.0,0.0,1018.0,163.08,0.0,0.0
16.34,74.41,0.0,0.0,1018.0,307.45,0.0,0.0
17.93,68.7,0.0,0.0,1017.83,412.67,0.0,0.0
19.51,61.03,0.0,0.0,1017.0,384.84,0.0,0.0
18.97,63.5,0.0,0.0,1016.92,299.26,0.0,0.0
20.69,55.57,0.0,0.0,1016.33,390.71,0.0,0.0
20.38,53.41,0.0,0.0,1017.0,170.54,0.0,0.0
20.03,54.32,0.0,0.0,1017.0,91.88,0.0,0.0
19.72,57.16,0.0,0.0,1017.0,61.71,0.0,0.0
18.69,63.84,0.0,0.0,1018.0,2.18,0.0,0.0
18.01,67.9,0.0,0.0,1018.67,2.98,0.0,0.0
17.31,69.08,0.0,0.0,1019.0,2.0,0.0,0.0
17.21,67.6,0.0,0.0,1019.5,2.58,0.0,0.0
16.9,69.22,0.0,0.0,1020.0,3.0,0.0,0.0
16.98,68.07,0.0,0.0,1020.0,2.84,0.0,0.0
16.31,73.77,0.0,0.0,1020.0,3.76,0.0,0.0
15.82,78.27,0.0,0.0,1020.0,3.39,0.0,0.0
15.66,75.64,0.0,0.0,1020.17,3.36,0.0,0.0
15.41,77.27,0.0,0.0,1020.0,4.18,0.0,0.0
14.8,81.5,0.0,0.0,1020.0,2.88,0.0,0.0
14.22,83.55,0.0,0.0,1020.75,3.12,0.0,0.0
13.75,87.2,0.0,0.0,1021.0,2.0,0.0,0.0
14.62,83.95,0.0,0.0,1021.08,51.51,0.0,0.0
15.94,74.63,0.0,0.0,1022.0,208.53,0.0,0.0
16.87,72.06,0.0,0.0,1022.0,377.13,0.0,0.0
18.25,65.29,0.0,0.0,1022.0,508.51,0.0,0.0
19.83,58.04,0.0,0.0,1022.0,597.32,0.0,0.0
21.6,48.7,0.0,0.0,1021.58,630.59,0.0,0.0
23.02,42.65,0.0,0.0,1021.0,605.22,0.0,0.0
23.72,39.53,0.0,0.0,1020.5,526.58,0.0,0.0
24.48,37.02,0.0,0.0,1020.0,407.66,0.0,0.0
23.31,40.96,0.0,0.0,1020.0,214.12,0.0,0.0
21.57,47.41,0.0,0.0,1020.0,49.09,0.0,0.0
21.01,50.76,0.0,0.0,1020.25,1.74,0.0,0.0
20.49,53.58,0.0,0.0,1021.0,1.46,0.0,0.0
20.07,54.98,0.0,0.0,1021.0,1.61,0.0,0.0
20.0,55.25,0.0,0.0,1021.58,1.98,0.0,0.0
19.69,56.3,0.0,0.0,1022.0,1.56,0.0,0.0
19.23,58.27,0.0,0.0,1021.17,2.03,0.0,0.0
18.2,64.1,0.0,0.0,1021.0,2.2,0.0,0.0
17.29,69.03,0.0,0.0,1021.0,2.05,0.0,0.0
17.41,67.82,0.0,0.0,1021.0,2.08,0.0,0.0
17.21,69.03,0.0,0.0,1021.0,2.31,0.0,0.0
16.68,72.38,0.0,0.0,1021.0,2.2,0.0,0.0
16.34,74.57,0.0,0.0,1021.75,2.84,0.0,0.0
16.13,71.82,0.0,0.0,1022.0,2.64,0.0,0.0
16.0,70.6,0.0,0.0,1022.5,24.79,0.08,0.08
16.64,63.71,0.0,0.0,1023.5,159.15,0.02,0.1
17.02,60.86,0.0,0.0,1024.0,339.25,0.0,0.1
19.02,56.57,0.0,0.0,1024.0,504.52,0.0,0.1
20.34,52.66,0.0,0.0,1024.0,534.02,0.0,0.1
21.64,49.42,0.0,0.0,1023.5,622.35,0.0,0.1
23.13,44.15,0.0,0.0,1023.0,604.72,0.0,0.1
23.24,42.03,0.0,0.0,1023.0,500.78,0.0,0.1
22.97,44.75,0.0,0.0,1023.0,358.23,0.0,0.1
21.68,50.32,0.0,0.0,1023.25,112.06,0.0,0.1
20.78,56.56,0.0,0.0,1024.0,36.0,0.03,0.12
20.03,58.81,0.0,0.0,1024.25,1.4,0.08,0.2
18.74,62.8,0.0,0.0,1025.0,2.11,0.0,0.2
18.4,65.59,0.0,0.0,1025.0,1.57,0.0,0.2
17.73,71.25,0.0,0.0,1025.92,2.83,0.0,0.2
17.87,69.72,0.0,0.0,1026.0,2.0,0.0,0.2
17.0,74.33,0.0,0.0,1026.0,2.53,0.0,0.03
17.45,70.24,0.0,0.0,1026.0,2.09,0.0,0.0
17.31,70.53,0.0,0.0,1026.0,1.87,0.0,0.0
16.54,76.67,0.0,0.0,1025.33,3.03,0.0,0.0
16.3,77.2,0.0,0.0,1025.0,2.19,0.0,0.0
16.09,77.89,0.0,0.0,1025.0,2.27,0.0,0.0
16.04,79.64,0.0,0.0,1025.67,2.01,0.0,0.0
15.88,82.23,0.0,0.0,1026.0,2.78,0.0,0.0
16.23,78.37,0.0,0.0,1026.0,54.15,0.0,0.0
17.07,75.57,0.0,0.0,1026.0,216.49,0.0,0.0
20.0,63.78,0.0,0.0,1026.0,385.07,0.0,0.0
20.22,62.46,0.0,0.0,1025.92,503.68,0.0,0.0
21.49,58.38,0.0,0.0,1025.0,593.17,0.0,0.0
21.89,53.01,0.0,0.0,1024.5,624.78,0.0,0.0
22.97,45.0,0.0,0.0,1023.83,597.99,0.0,0.0
24.02,40.94,0.0,0.0,1023.0,514.8,0.0,0.0
24.55,38.13,0.0,0.0,1022.33,379.01,0.0,0.0
24.21,38.94,0.0,0.0,1022.0,195.52,0.0,0.0
21.84,49.89,0.0,0.0,1022.0,47.17,0.0,0.0
21.08,51.14,0.0,0.0,1022.0,1.57,0.0,0.0
20.79,51.67,0.0,0.0,1022.0,1.37,0.0,0.0
20.41,50.17,0.0,0.0,1022.0,1.43,0.0,0.0
20.11,49.78,0.0,0.0,1022.0,1.26,0.0,0.0
19.78,48.63,0.0,0.0,1022.0,1.8,0.0,0.0
19.74,45.61,0.0,0.0,1021.17,1.41,0.0,0.0
19.6,45.05,0.0,0.0,1021.0,1.4,0.0,0.0
19.05,48.84,0.0,0.0,1021.0,1.71,0.0,0.0
17.01,70.46,0.0,0.0,1020.25,2.96,0.0,0.0
16.78,69.1,0.0,0.0,1020.0,2.0,0.0,0.0
18.12,55.33,0.0,0.0,1020.0,2.12,0.0,0.0
17.58,58.56,0.0,0.0,1020.0,2.32,0.0,0.0
17.09,58.14,0.0,0.0,1019.92,2.2,0.0,0.0
16.98,53.96,0.0,0.0,1020.0,38.92,0.0,0.0
17.82,53.76,0.0,0.0,1020.0,184.49,0.0,0.0
18.69,50.2,0.0,0.0,1020.0,380.13,0.0,0.0
20.19,42.93,0.0,0.0,1020.0,467.01,0.0,0.0
20.51,42.05,0.0,0.0,1019.17,553.95,0.0,0.0
21.98,38.76,0.0,0.0,1018.75,530.38,0.0,0.0
22.54,36.97,0.0,0.0,1018.0,320.13,0.0,0.0
22.44,36.22,0.0,0.0,1017.17,281.47,0.0,0.0
22.89,34.38,0.0,0.0,1017.0,256.62,0.0,0.0
22.19,35.92,0.0,0.0,1017.0,147.25,0.0,0.0
21.66,36.49,0.0,0.0,1016.42,42.86,0.0,0.0
20.79,46.09,0.0,0.0,1016.67,2.13,0.0,0.0
20.65,50.23,0.0,0.0,1017.0,2.1,0.0,0.0
20.24,50.4,0.0,0.0,1017.0,2.5,0.0,0.0
19.55,49.85,0.0,0.0,1016.92,1.71,0.0,0.0
19.03,45.84,0.0,0.0,1017.0,1.79,0.0,0.0
18.66,43.82,0.0,0.0,1016.0,1.91,0.0,0.0
18.33,43.37,0.0,0.0,1016.0,2.32,0.0,0.0
17.78,45.12,0.0,0.0,1016.0,1.93,0.0,0.0
17.63,44.85,0.0,0.0,1015.0,2.24,0.0,0.0
16.98,48.37,0.0,0.0,1014.58,2.02,0.0,0.0
16.79,47.35,0.0,0.0,1014.0,1.87,0.0,0.0
16.24,48.44,0.0,0.0,1014.0,2.4,0.0,0.0
15.19,53.23,0.0,0.0,1014.5,2.14,0.0,0.0
14.36,63.35,0.0,0.0,1015.0,23.8,0.0,0.0
14.93,69.1,0.0,0.0,1015.0,134.12,0.0,0.0
16.72,61.32,0.0,0.0,1015.17,298.03,0.0,0.0
17.67,54.31,0.0,0.0,1015.08,289.19,0.0,0.0
18.7,51.84,0.0,0.0,1015.0,349.52,0.0,0.0
19.02,57.85,0.0,0.0,1014.08,435.39,0.0,0.0
19.31,57.3,0.0,0.0,1013.67,454.36,0.0,0.0
20.33,51.59,0.0,0.0,1013.0,461.79,0.0,0.0
21.18,46.58,0.0,0.0,1013.0,391.24,0.0,0.0
19.75,48.77,0.0,0.0,1013.0,206.55,0.0,0.0
17.83,58.22,0.0,0.0,1013.0,37.13,0.0,0.0
16.64,60.98,0.0,0.0,1013.75,3.08,0.0,0.0
15.91,65.46,0.0,0.0,1014.0,2.14,0.0,0.0
15.44,66.79,0.0,0.0,1014.0,2.47,0.0,0.0
15.37,66.31,0.0,0.0,1014.0,2.96,0.0,0.0
14.9,70.29,0.0,0.0,1014.17,2.46,0.0,0.0
14.72,73.1,0.0,0.0,1014.33,1.93,0.0,0.0
14.47,76.59,0.0,0.0,1014.5,2.99,0.0,0.0
14.46,76.44,0.0,0.0,1014.0,2.21,0.0,0.0
12.78,74.48,0.0,0.0,1023.17,0.75,0.0,0.0
12.76,72.49,0.0,0.0,1024.0,1.32,0.0,0.0
12.39,76.84,0.0,0.0,1024.75,32.91,0.0,0.0
13.22,72.99,0.0,0.0,1025.0,88.41,0.0,0.0
13.85,73.38,0.0,0.0,1025.0,188.79,0.0,0.0
14.34,73.38,0.0,0.0,1024.08,312.71,0.0,0.0
14.42,70.64,0.0,0.0,1023.0,322.82,0.0,0.0
14.23,70.14,0.0,0.0,1022.17,208.48,0.0,0.0
14.22,68.53,0.0,0.0,1021.08,153.07,0.0,0.0
14.05,71.32,0.0,0.0,1021.08,54.78,0.0,0.0
14.07,76.57,0.0,0.0,1021.0,12.85,0.0,0.0
14.14,78.23,0.0,0.0,1021.0,1.47,0.0,0.0
14.29,78.91,0.0,0.0,1020.92,0.51,0.0,0.0
14.35,80.06,0.0,0.0,1019.83,0.86,0.0,0.0
14.32,83.18,0.0,0.0,1018.75,1.07,0.0,0.0
14.44,83.92,0.0,0.0,1018.08,0.97,0.0,0.0
14.3,82.91,0.0,0.0,1017.75,1.4,0.08,0.08
14.06,85.5,0.0,0.0,1016.58,1.2,0.31,0.06
14.06,87.28,0.0,0.0,1015.83,0.77,0.77,0.76
13.95,88.21,0.0,0.0,1014.25,0.47,3.42,4.14
14.74,82.17,0.0,0.0,1014.25,0.51,1.72,5.79
13.85,70.58,0.0,0.0,1015.0,0.72,0.01,5.8
11.85,76.52,0.0,0.0,1015.92,0.47,0.1,5.9
11.04,69.95,0.0,0.0,1016.0,0.48,0.32,6.22
11.55,61.62,0.0,0.0,1017.0,0.42,0.08,6.3
11.15,63.34,0.0,0.0,1017.08,1.44,0.08,6.38
